OPR_DT,OPR_HR,OPR_INTERVAL,INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,TRADING_HUB,RENEWABLE_TYPE,LABEL,XML_DATA_ITEM,MARKET_RUN_ID_POS,RENEW_POS,MW,MARKET_RUN_ID,GROUP
2023-09-01,16,0,2023-09-01T22:00:00-00:00,2023-09-01T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1168.05934,ACTUAL,1
2023-09-01,3,0,2023-09-01T09:00:00-00:00,2023-09-01T10:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,683.71492,ACTUAL,2
2023-09-01,15,0,2023-09-01T21:00:00-00:00,2023-09-01T22:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,705.30108,ACTUAL,2
2023-09-01,2,0,2023-09-01T08:00:00-00:00,2023-09-01T09:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,660.37531,ACTUAL,2
2023-09-01,8,0,2023-09-01T14:00:00-00:00,2023-09-01T15:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,736.88163,ACTUAL,2
2023-09-01,24,0,2023-09-02T06:00:00-00:00,2023-09-02T07:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,447.96865,ACTUAL,2
2023-09-01,12,0,2023-09-01T18:00:00-00:00,2023-09-01T19:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,653.88138,ACTUAL,2
2023-09-01,23,0,2023-09-02T05:00:00-00:00,2023-09-02T06:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,452.88278,ACTUAL,2
2023-09-01,7,0,2023-09-01T13:00:00-00:00,2023-09-01T14:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,772.25407,ACTUAL,2
2023-09-01,22,0,2023-09-02T04:00:00-00:00,2023-09-02T05:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,598.66634,ACTUAL,2
2023-09-01,10,0,2023-09-01T16:00:00-00:00,2023-09-01T17:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,670.59827,ACTUAL,2
2023-09-01,21,0,2023-09-02T03:00:00-00:00,2023-09-02T04:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,629.2244,ACTUAL,2
2023-09-01,6,0,2023-09-01T12:00:00-00:00,2023-09-01T13:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,698.26259,ACTUAL,2
2023-09-01,20,0,2023-09-02T02:00:00-00:00,2023-09-02T03:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,633.53058,ACTUAL,2
2023-09-01,13,0,2023-09-01T19:00:00-00:00,2023-09-01T20:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,671.41742,ACTUAL,2
2023-09-01,19,0,2023-09-02T01:00:00-00:00,2023-09-02T02:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,673.87287,ACTUAL,2
2023-09-01,5,0,2023-09-01T11:00:00-00:00,2023-09-01T12:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,695.7726,ACTUAL,2
2023-09-01,18,0,2023-09-02T00:00:00-00:00,2023-09-02T01:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,717.32992,ACTUAL,2
2023-09-01,9,0,2023-09-01T15:00:00-00:00,2023-09-01T16:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,746.12871,ACTUAL,2
2023-09-01,17,0,2023-09-01T23:00:00-00:00,2023-09-02T00:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,743.49704,ACTUAL,2
2023-09-01,4,0,2023-09-01T10:00:00-00:00,2023-09-01T11:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,664.2388,ACTUAL,2
2023-09-01,16,0,2023-09-01T22:00:00-00:00,2023-09-01T23:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,674.60848,ACTUAL,2
2023-09-01,11,0,2023-09-01T17:00:00-00:00,2023-09-01T18:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,666.44374,ACTUAL,2
2023-09-01,14,0,2023-09-01T20:00:00-00:00,2023-09-01T21:00:00-00:00,NP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,665.161,ACTUAL,2
2023-09-01,15,0,2023-09-01T21:00:00-00:00,2023-09-01T22:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4217.63563,ACTUAL,3
2023-09-01,14,0,2023-09-01T20:00:00-00:00,2023-09-01T21:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4902.70212,ACTUAL,3
2023-09-01,17,0,2023-09-01T23:00:00-00:00,2023-09-02T00:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,2761.65369,ACTUAL,3
2023-09-01,18,0,2023-09-02T00:00:00-00:00,2023-09-02T01:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1967.52728,ACTUAL,3
2023-09-01,19,0,2023-09-02T01:00:00-00:00,2023-09-02T02:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,549.84088,ACTUAL,3
2023-09-01,20,0,2023-09-02T02:00:00-00:00,2023-09-02T03:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,37.28705,ACTUAL,3
2023-09-01,21,0,2023-09-02T03:00:00-00:00,2023-09-02T04:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,26.89651,ACTUAL,3
2023-09-01,22,0,2023-09-02T04:00:00-00:00,2023-09-02T05:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,28.0117,ACTUAL,3
2023-09-01,23,0,2023-09-02T05:00:00-00:00,2023-09-02T06:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,28.12674,ACTUAL,3
2023-09-01,24,0,2023-09-02T06:00:00-00:00,2023-09-02T07:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,22.32069,ACTUAL,3
2023-09-01,2,0,2023-09-01T08:00:00-00:00,2023-09-01T09:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-11.58814,ACTUAL,3
2023-09-01,3,0,2023-09-01T09:00:00-00:00,2023-09-01T10:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-11.56236,ACTUAL,3
2023-09-01,4,0,2023-09-01T10:00:00-00:00,2023-09-01T11:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-11.46316,ACTUAL,3
2023-09-01,5,0,2023-09-01T11:00:00-00:00,2023-09-01T12:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-11.56226,ACTUAL,3
2023-09-01,6,0,2023-09-01T12:00:00-00:00,2023-09-01T13:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-12.44261,ACTUAL,3
2023-09-01,7,0,2023-09-01T13:00:00-00:00,2023-09-01T14:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,87.08436,ACTUAL,3
2023-09-01,8,0,2023-09-01T14:00:00-00:00,2023-09-01T15:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1932.39228,ACTUAL,3
2023-09-01,9,0,2023-09-01T15:00:00-00:00,2023-09-01T16:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,4804.06465,ACTUAL,3
2023-09-01,10,0,2023-09-01T16:00:00-00:00,2023-09-01T17:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,6282.48717,ACTUAL,3
2023-09-01,11,0,2023-09-01T17:00:00-00:00,2023-09-01T18:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,7535.16262,ACTUAL,3
2023-09-01,12,0,2023-09-01T18:00:00-00:00,2023-09-01T19:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,7482.26265,ACTUAL,3
2023-09-01,13,0,2023-09-01T19:00:00-00:00,2023-09-01T20:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,6944.12813,ACTUAL,3
2023-09-01,16,0,2023-09-01T22:00:00-00:00,2023-09-01T23:00:00-00:00,SP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3550.90977,ACTUAL,3
2023-09-01,15,0,2023-09-01T21:00:00-00:00,2023-09-01T22:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1744.66083,ACTUAL,4
2023-09-01,16,0,2023-09-01T22:00:00-00:00,2023-09-01T23:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1688.65265,ACTUAL,4
2023-09-01,17,0,2023-09-01T23:00:00-00:00,2023-09-02T00:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1540.52443,ACTUAL,4
2023-09-01,18,0,2023-09-02T00:00:00-00:00,2023-09-02T01:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1416.94756,ACTUAL,4
2023-09-01,19,0,2023-09-02T01:00:00-00:00,2023-09-02T02:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1056.92208,ACTUAL,4
2023-09-01,20,0,2023-09-02T02:00:00-00:00,2023-09-02T03:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,533.96149,ACTUAL,4
2023-09-01,21,0,2023-09-02T03:00:00-00:00,2023-09-02T04:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,431.76321,ACTUAL,4
2023-09-01,22,0,2023-09-02T04:00:00-00:00,2023-09-02T05:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,437.66887,ACTUAL,4
2023-09-01,23,0,2023-09-02T05:00:00-00:00,2023-09-02T06:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,530.68251,ACTUAL,4
2023-09-01,24,0,2023-09-02T06:00:00-00:00,2023-09-02T07:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,605.30901,ACTUAL,4
2023-09-01,2,0,2023-09-01T08:00:00-00:00,2023-09-01T09:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1207.1956,ACTUAL,4
2023-09-01,3,0,2023-09-01T09:00:00-00:00,2023-09-01T10:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1246.94842,ACTUAL,4
2023-09-01,4,0,2023-09-01T10:00:00-00:00,2023-09-01T11:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,989.02294,ACTUAL,4
2023-09-01,5,0,2023-09-01T11:00:00-00:00,2023-09-01T12:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,818.08922,ACTUAL,4
2023-09-01,6,0,2023-09-01T12:00:00-00:00,2023-09-01T13:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,742.60858,ACTUAL,4
2023-09-01,7,0,2023-09-01T13:00:00-00:00,2023-09-01T14:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,655.49982,ACTUAL,4
2023-09-01,8,0,2023-09-01T14:00:00-00:00,2023-09-01T15:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,766.47393,ACTUAL,4
2023-09-01,9,0,2023-09-01T15:00:00-00:00,2023-09-01T16:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,754.47509,ACTUAL,4
2023-09-01,10,0,2023-09-01T16:00:00-00:00,2023-09-01T17:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,710.37918,ACTUAL,4
2023-09-01,11,0,2023-09-01T17:00:00-00:00,2023-09-01T18:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,872.03601,ACTUAL,4
2023-09-01,12,0,2023-09-01T18:00:00-00:00,2023-09-01T19:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1071.58642,ACTUAL,4
2023-09-01,13,0,2023-09-01T19:00:00-00:00,2023-09-01T20:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1241.90916,ACTUAL,4
2023-09-01,14,0,2023-09-01T20:00:00-00:00,2023-09-01T21:00:00-00:00,SP15,Wind,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,1,1612.52398,ACTUAL,4
2023-09-01,14,0,2023-09-01T20:00:00-00:00,2023-09-01T21:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1764.83266,ACTUAL,5
2023-09-01,13,0,2023-09-01T19:00:00-00:00,2023-09-01T20:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1844.07386,ACTUAL,5
2023-09-01,16,0,2023-09-01T22:00:00-00:00,2023-09-01T23:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1689.96604,ACTUAL,5
2023-09-01,17,0,2023-09-01T23:00:00-00:00,2023-09-02T00:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1446.72986,ACTUAL,5
2023-09-01,18,0,2023-09-02T00:00:00-00:00,2023-09-02T01:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1030.21628,ACTUAL,5
2023-09-01,19,0,2023-09-02T01:00:00-00:00,2023-09-02T02:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,400.88902,ACTUAL,5
2023-09-01,20,0,2023-09-02T02:00:00-00:00,2023-09-02T03:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,7.52652,ACTUAL,5
2023-09-01,21,0,2023-09-02T03:00:00-00:00,2023-09-02T04:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-4.83777,ACTUAL,5
2023-09-01,22,0,2023-09-02T04:00:00-00:00,2023-09-02T05:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.53592,ACTUAL,5
2023-09-01,23,0,2023-09-02T05:00:00-00:00,2023-09-02T06:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.91727,ACTUAL,5
2023-09-01,24,0,2023-09-02T06:00:00-00:00,2023-09-02T07:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.93354,ACTUAL,5
2023-09-01,2,0,2023-09-01T08:00:00-00:00,2023-09-01T09:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.89781,ACTUAL,5
2023-09-01,3,0,2023-09-01T09:00:00-00:00,2023-09-01T10:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.90181,ACTUAL,5
2023-09-01,4,0,2023-09-01T10:00:00-00:00,2023-09-01T11:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.9144,ACTUAL,5
2023-09-01,5,0,2023-09-01T11:00:00-00:00,2023-09-01T12:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.88361,ACTUAL,5
2023-09-01,6,0,2023-09-01T12:00:00-00:00,2023-09-01T13:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-5.87744,ACTUAL,5
2023-09-01,7,0,2023-09-01T13:00:00-00:00,2023-09-01T14:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,8.78232,ACTUAL,5
2023-09-01,8,0,2023-09-01T14:00:00-00:00,2023-09-01T15:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,466.65635,ACTUAL,5
2023-09-01,9,0,2023-09-01T15:00:00-00:00,2023-09-01T16:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1248.82097,ACTUAL,5
2023-09-01,10,0,2023-09-01T16:00:00-00:00,2023-09-01T17:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1634.98441,ACTUAL,5
2023-09-01,11,0,2023-09-01T17:00:00-00:00,2023-09-01T18:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1798.46346,ACTUAL,5
2023-09-01,12,0,2023-09-01T18:00:00-00:00,2023-09-01T19:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1839.21433,ACTUAL,5
2023-09-01,15,0,2023-09-01T21:00:00-00:00,2023-09-01T22:00:00-00:00,ZP26,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1772.45312,ACTUAL,5
2023-09-02,13,0,2023-09-02T19:00:00-00:00,2023-09-02T20:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1112.62444,ACTUAL,6
2023-09-02,15,0,2023-09-02T21:00:00-00:00,2023-09-02T22:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1014.2599,ACTUAL,6
2023-09-02,12,0,2023-09-02T18:00:00-00:00,2023-09-02T19:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,921.4151,ACTUAL,6
2023-09-02,19,0,2023-09-03T01:00:00-00:00,2023-09-03T02:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,269.29167,ACTUAL,6
2023-09-02,11,0,2023-09-02T17:00:00-00:00,2023-09-02T18:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,817.39132,ACTUAL,6
2023-09-02,24,0,2023-09-03T06:00:00-00:00,2023-09-03T07:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3.78175,ACTUAL,6
2023-09-02,10,0,2023-09-02T16:00:00-00:00,2023-09-02T17:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,652.41267,ACTUAL,6
2023-09-02,16,0,2023-09-02T22:00:00-00:00,2023-09-02T23:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1080.80792,ACTUAL,6
2023-09-02,9,0,2023-09-02T15:00:00-00:00,2023-09-02T16:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,697.43882,ACTUAL,6
2023-09-02,23,0,2023-09-03T05:00:00-00:00,2023-09-03T06:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3.79239,ACTUAL,6
2023-09-02,8,0,2023-09-02T14:00:00-00:00,2023-09-02T15:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,364.81419,ACTUAL,6
2023-09-02,18,0,2023-09-03T00:00:00-00:00,2023-09-03T01:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,730.02191,ACTUAL,6
2023-09-02,7,0,2023-09-02T13:00:00-00:00,2023-09-02T14:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1.34181,ACTUAL,6
2023-09-02,22,0,2023-09-03T04:00:00-00:00,2023-09-03T05:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,3.7283,ACTUAL,6
2023-09-02,6,0,2023-09-02T12:00:00-00:00,2023-09-02T13:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.95926,ACTUAL,6
2023-09-02,14,0,2023-09-02T20:00:00-00:00,2023-09-02T21:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,1085.92366,ACTUAL,6
2023-09-02,5,0,2023-09-02T11:00:00-00:00,2023-09-02T12:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,-1.96816,ACTUAL,6
2023-09-02,21,0,2023-09-03T03:00:00-00:00,2023-09-03T04:00:00-00:00,NP15,Solar,Renewable Forecast Actual Generation,RENEW_FCST_ACT_MW,3,3,2.77691,ACTUAL,6
